timestamp,latency_ms,status_code,success,error,tokens_used
1781088873.405108,5937.834024429321,200,True,,329
1781088871.6530209,8664.507150650024,200,True,,305
1781088872.1370828,8744.879245758057,200,True,,450
1781088871.653565,12101.436138153076,200,True,,441
1781088878.148915,5616.760015487671,200,True,,586
1781088880.462052,3304.497003555298,200,True,,346
1781088881.317787,4214.627027511597,200,True,,167
1781088876.454476,9687.84475326538,200,True,,586
1781088877.07201,10122.103929519653,200,True,,630
1781088878.4908218,10287.04309463501,200,True,,418
1781088882.882478,5895.585060119629,200,True,,672
1781088881.344233,7719.022989273071,200,True,,345
1781088884.75717,4544.830083847046,200,True,,708
1781088887.14317,2816.631078720093,200,True,,166
1781088884.765991,5756.326198577881,200,True,,548
1781088885.7670872,8742.274761199951,200,True,,613
1781088882.160651,14175.034046173096,200,True,,419
1781088886.5337112,9826.253652572632,200,True,,659
1781088891.779451,4590.814113616943,200,True,,453
1781088891.523016,4851.152181625366,200,True,,687
1781088890.1953049,7974.709033966064,200,True,,200
1781088890.3031838,7867.177248001099,200,True,,239
1781088890.7792761,8693.186044692993,200,True,,80
1781088890.960953,8770.209074020386,200,True,,304
1781088891.064449,9495.457887649536,200,True,,690
1781088897.3759942,3388.4828090667725,200,True,,200
1781088899.171521,2871.859073638916,200,True,,229
1781088897.361142,6050.738096237183,200,True,,503
1781088900.732023,2693.7360763549805,200,True,,167
1781088901.4736671,3361.933708190918,200,True,,305
1781088902.561113,3086.7278575897217,200,True,,129
1781088901.171224,4603.786945343018,200,True,,431
1781088896.510526,10661.529064178467,200,False,"HTTP200|{""code"":100,""data"":null,""message"":""ConnectionError(MaxRetryError('HTTPSConnectionPool(host=\\'dashsc",
1781088899.371561,8820.771932601929,200,False,"HTTP200|{""code"":100,""data"":null,""message"":""ConnectionError(MaxRetryError('HTTPSConnectionPool(host=\\'dashsc",
1781088899.335878,9657.74416923523,200,True,,472
1781088906.8359292,3190.5148029327393,200,True,,119
1781088901.765645,8302.182912826538,200,True,,300
1781088903.0442612,8492.055654525757,200,True,,287
1781088904.412916,9002.673864364624,200,True,,689
1781088908.776054,5664.433002471924,200,True,,345
1781088909.1732428,5351.551294326782,200,True,,305
1781088904.4269261,10394.666910171509,200,True,,606
1781088911.070784,4370.778799057007,200,True,,348
1781088914.416298,2521.756887435913,200,True,,201
1781088907.648499,10571.438074111938,200,False,"HTTP200|{""code"":100,""data"":null,""message"":""ConnectionError(MaxRetryError('HTTPSConnectionPool(host=\\'dashsc",
1781088911.1936262,7301.342964172363,200,True,,98
1781088911.995569,7166.7821407318115,200,True,,767
1781088915.8228211,5575.462818145752,200,True,,489
1781088912.030941,10525.357007980347,200,True,,620
1781088912.5366888,10020.03526687622,200,True,,661
1781088920.2250829,2346.1081981658936,200,True,,136
1781088917.441563,5741.111993789673,200,True,,551
1781088916.525225,6842.7300453186035,200,True,,130
1781088917.9399989,7159.330129623413,200,True,,303
1781088916.4428532,9105.271816253662,200,True,,613
1781088923.557893,2603.2967567443848,200,True,,98
1781088926.183628,2888.95583152771,200,True,,145
1781088922.163531,6977.96893119812,200,True,,80
1781088921.4961689,7768.5792446136475,200,True,,304
